"FIPS","State","Year","Month","Employable Population","Employed","Unemployed"
"09","Connecticut","2015","10","1,878,867   ","1,774,216   ","104,651   "
"10","Delaware","2015","10","469,587   ","447,293   ","22,294   "
"11","District of Columbia","2015","10","391,871   ","366,062   ","25,809   "
"12","Florida","2015","10","9,620,273   ","9,119,357   ","500,916   "
"13","Georgia","2015","10","4,780,898   ","4,509,137   ","271,761   "
"15","Hawaii","2015","10","676,414   ","654,236   ","22,178   "
"16","Idaho","2015","10","800,030   ","767,573   ","32,457   "
"17","Illinois","2015","10","6,520,952   ","6,136,825   ","384,127   "
"18","Indiana","2015","10","3,283,084   ","3,134,656   ","148,428   "
"19","Iowa","2015","10","1,696,828   ","1,634,445   ","62,383   "
"20","Kansas","2015","10","1,488,474   ","1,429,538   ","58,936   "
"21","Kentucky","2015","10","1,981,380   ","1,877,563   ","103,817   "
"22","Louisiana","2015","10","2,139,798   ","2,010,439   ","129,359   "
"23","Maine","2015","10","680,417   ","652,877   ","27,540   "
"24","Maryland","2015","10","3,144,384   ","2,992,627   ","151,757   "
"25","Massachusetts","2015","10","3,577,835   ","3,414,029   ","163,806   "
"26","Michigan","2015","10","4,766,848   ","4,529,361   ","237,487   "
"27","Minnesota","2015","10","3,007,353   ","2,898,465   ","108,888   "
"28","Mississippi","2015","10","1,271,266   ","1,192,127   ","79,139   "
"29","Missouri","2015","10","3,072,238   ","2,933,465   ","138,773   "
"30","Montana","2015","10","519,628   ","497,967   ","21,661   "
"31","Nebraska","2015","10","1,008,660   ","977,838   ","30,822   "
"32","Nevada","2015","10","1,412,381   ","1,321,029   ","91,352   "
"33","New Hampshire","2015","10","745,968   ","722,983   ","22,985   "
"34","New Jersey","2015","10","4,473,418   ","4,241,085   ","232,333   "
"35","New Mexico","2015","10","933,974   ","873,721   ","60,253   "
"36","New York","2015","10","9,552,323   ","9,084,409   ","467,914   "
"37","North Carolina","2015","10","4,785,180   ","4,521,814   ","263,366   "
"38","North Dakota","2015","10","411,638   ","399,835   ","11,803   "
"39","Ohio","2015","10","5,692,968   ","5,425,494   ","267,474   "
"40","Oklahoma","2015","10","1,833,578   ","1,751,951   ","81,627   "
"41","Oregon","2015","10","1,996,251   ","1,890,275   ","105,976   "
"42","Pennsylvania","2015","10","6,416,898   ","6,087,539   ","329,359   "
"44","Rhode Island","2015","10","553,167   ","522,374   ","30,793   "
"45","South Carolina","2015","10","2,279,762   ","2,152,707   ","127,055   "
"46","South Dakota","2015","10","450,291   ","437,020   ","13,271   "
"47","Tennessee","2015","10","3,058,683   ","2,900,304   ","158,379   "
"48","Texas","2015","10","13,122,196   ","12,537,645   ","584,551   "
"49","Utah","2015","10","1,469,870   ","1,416,885   ","52,985   "
"50","Vermont","2015","10","343,472   ","331,636   ","11,836   "
"51","Virginia","2015","10","4,205,086   ","4,031,145   ","173,941   "
"53","Washington","2015","10","3,565,501   ","3,367,152   ","198,349   "
"54","West Virginia","2015","10","780,717   ","730,032   ","50,685   "
"55","Wisconsin","2015","10","3,097,272   ","2,962,934   ","134,338   "
"56","Wyoming","2015","10","303,291   ","289,645   ","13,646   "
"01","Alabama","2015","11","2,165,764   ","2,035,509   ","130,255   "
"02","Alaska","2015","11","362,386   ","338,440   ","23,946   "
"04","Arizona","2015","11","3,183,491   ","2,999,291   ","184,200   "
"05","Arkansas","2015","11","1,335,284   ","1,276,163   ","59,121   "
"06","California","2015","11","18,858,558   ","17,773,316   ","1,085,242   "
"08","Colorado","2015","11","2,837,974   ","2,738,262   ","99,712   "
"09","Connecticut","2015","11","1,879,195   ","1,774,740   ","104,455   "
"10","Delaware","2015","11","470,458   ","448,325   ","22,133   "
"11","District of Columbia","2015","11","392,365   ","366,733   ","25,632   "
"12","Florida","2015","11","9,643,903   ","9,148,790   ","495,113   "
"13","Georgia","2015","11","4,796,810   ","4,526,995   ","269,815   "
"15","Hawaii","2015","11","677,189   ","655,529   ","21,660   "
"16","Idaho","2015","11","801,806   ","769,491   ","32,315   "
"17","Illinois","2015","11","6,535,516   ","6,146,369   ","389,147   "
"18","Indiana","2015","11","3,295,081   ","3,145,123   ","149,958   "
"19","Iowa","2015","11","1,698,179   ","1,635,792   ","62,387   "
"20","Kansas","2015","11","1,489,091   ","1,430,260   ","58,831   "
"21","Kentucky","2015","11","1,986,433   ","1,881,634   ","104,799   "
"22","Louisiana","2015","11","2,138,611   ","2,008,747   ","129,864   "
"23","Maine","2015","11","680,886   ","653,636   ","27,250   "
"24","Maryland","2015","11","3,146,374   ","2,996,933   ","149,441   "
"25","Massachusetts","2015","11","3,580,579   ","3,419,462   ","161,117   "
"26","Michigan","2015","11","4,779,293   ","4,543,703   ","235,590   "
"27","Minnesota","2015","11","3,012,066   ","2,902,407   ","109,659   "
"28","Mississippi","2015","11","1,273,956   ","1,194,762   ","79,194   "
"29","Missouri","2015","11","3,075,731   ","2,938,768   ","136,963   "
"30","Montana","2015","11","520,439   ","498,677   ","21,762   "
"31","Nebraska","2015","11","1,009,071   ","978,329   ","30,742   "
"32","Nevada","2015","11","1,413,842   ","1,323,861   ","89,981   "
"33","New Hampshire","2015","11","746,718   ","724,223   ","22,495   "
"34","New Jersey","2015","11","4,474,986   ","4,247,347   ","227,639   "
"35","New Mexico","2015","11","934,403   ","873,952   ","60,451   "
"36","New York","2015","11","9,567,364   ","9,100,847   ","466,517   "
"37","North Carolina","2015","11","4,795,756   ","4,535,703   ","260,053   "
"38","North Dakota","2015","11","411,785   ","399,710   ","12,075   "
"39","Ohio","2015","11","5,704,311   ","5,431,999   ","272,312   "
"40","Oklahoma","2015","11","1,834,755   ","1,752,363   ","82,392   "
"41","Oregon","2015","11","2,004,236   ","1,899,646   ","104,590   "
"42","Pennsylvania","2015","11","6,425,117   ","6,094,701   ","330,416   "
"44","Rhode Island","2015","11","553,188   ","522,760   ","30,428   "
"45","South Carolina","2015","11","2,283,650   ","2,157,415   ","126,235   "
"46","South Dakota","2015","11","450,559   ","437,475   ","13,084   "
"47","Tennessee","2015","11","3,066,564   ","2,912,026   ","154,538   "
"48","Texas","2015","11","13,149,639   ","12,564,036   ","585,603   "
"49","Utah","2015","11","1,473,367   ","1,420,301   ","53,066   "
"50","Vermont","2015","11","343,457   ","331,759   ","11,698   "
"51","Virginia","2015","11","4,208,081   ","4,035,413   ","172,668   "
"53","Washington","2015","11","3,576,422   ","3,377,702   ","198,720   "
"54","West Virginia","2015","11","781,075   ","730,797   ","50,278   "
"55","Wisconsin","2015","11","3,103,488   ","2,969,478   ","134,010   "
"56","Wyoming","2015","11","303,212   ","289,125   ","14,087   "
"01","Alabama","2015","12","2,169,206   ","2,039,299   ","129,907   "
"02","Alaska","2015","12","362,323   ","338,198   ","24,125   "
"04","Arizona","2015","12","3,191,279   ","3,009,518   ","181,761   "
"05","Arkansas","2015","12","1,336,483   ","1,278,705   ","57,778   "
"06","California","2015","12","18,893,485   ","17,815,446   ","1,078,039   "
"08","Colorado","2015","12","2,846,562   ","2,747,516   ","99,046   "
"09","Connecticut","2015","12","1,880,209   ","1,776,264   ","103,945   "
"10","Delaware","2015","12","471,140   ","449,216   ","21,924   "
"11","District of Columbia","2015","12","392,797   ","367,407   ","25,390   "
"12","Florida","2015","12","9,669,925   ","9,180,636   ","489,289   "
"13","Georgia","2015","12","4,815,799   ","4,547,331   ","268,468   "
"15","Hawaii","2015","12","677,861   ","656,656   ","21,205   "
"16","Idaho","2015","12","803,771   ","771,627   ","32,144   "
"17","Illinois","2015","12","6,552,831   ","6,157,544   ","395,287   "
"18","Indiana","2015","12","3,308,421   ","3,155,917   ","152,504   "
"19","Iowa","2015","12","1,699,220   ","1,636,901   ","62,319   "
"20","Kansas","2015","12","1,489,544   ","1,430,695   ","58,849   "
"21","Kentucky","2015","12","1,991,683   ","1,886,244   ","105,439   "
"22","Louisiana","2015","12","2,138,363   ","2,007,811   ","130,552   "
"23","Maine","2015","12","681,856   ","654,796   ","27,060   "
"24","Maryland","2015","12","3,148,903   ","3,001,702   ","147,201   "
"25","Massachusetts","2015","12","3,585,033   ","3,426,836   ","158,197   "
"26","Michigan","2015","12","4,794,185   ","4,558,713   ","235,472   "
"27","Minnesota","2015","12","3,017,428   ","2,906,659   ","110,769   "
"28","Mississippi","2015","12","1,276,303   ","1,197,416   ","78,887   "
"29","Missouri","2015","12","3,079,522   ","2,943,784   ","135,738   "
"30","Montana","2015","12","521,130   ","499,243   ","21,887   "
"31","Nebraska","2015","12","1,009,388   ","978,736   ","30,652   "
"32","Nevada","2015","12","1,415,073   ","1,326,531   ","88,542   "
"33","New Hampshire","2015","12","747,675   ","725,600   ","22,075   "
"34","New Jersey","2015","12","4,478,075   ","4,252,744   ","225,331   "
"35","New Mexico","2015","12","935,061   ","874,336   ","60,725   "
"36","New York","2015","12","9,582,950   ","9,116,556   ","466,394   "
"37","North Carolina","2015","12","4,808,514   ","4,551,337   ","257,177   "
"38","North Dakota","2015","12","412,017   ","399,545   ","12,472   "
"39","Ohio","2015","12","5,719,018   ","5,440,497   ","278,521   "
"40","Oklahoma","2015","12","1,836,207   ","1,752,706   ","83,501   "
"41","Oregon","2015","12","2,012,757   ","1,909,296   ","103,461   "
"42","Pennsylvania","2015","12","6,436,000   ","6,102,351   ","333,649   "
"44","Rhode Island","2015","12","553,375   ","523,181   ","30,194   "
"45","South Carolina","2015","12","2,287,732   ","2,162,132   ","125,600   "
"46","South Dakota","2015","12","450,862   ","437,914   ","12,948   "
"47","Tennessee","2015","12","3,075,769   ","2,924,671   ","151,098   "
"48","Texas","2015","12","13,179,976   ","12,594,665   ","585,311   "
"49","Utah","2015","12","1,477,364   ","1,424,113   ","53,251   "
"50","Vermont","2015","12","343,581   ","332,010   ","11,571   "
"51","Virginia","2015","12","4,212,798   ","4,040,905   ","171,893   "
"53","Washington","2015","12","3,588,994   ","3,390,015   ","198,979   "
"54","West Virginia","2015","12","781,797   ","731,590   ","50,207   "
"55","Wisconsin","2015","12","3,110,041   ","2,976,432   ","133,609   "
"56","Wyoming","2015","12","303,261   ","288,508   ","14,753   "
"01","Alabama","2016","01","2,172,388   ","2,042,932   ","129,456   "
"02","Alaska","2016","01","362,326   ","338,026   ","24,300   "
"04","Arizona","2016","01","3,199,470   ","3,019,993   ","179,477   "
"05","Arkansas","2016","01","1,337,486   ","1,280,917   ","56,569   "
"06","California","2016","01","18,926,070   ","17,855,481   ","1,070,589   "
"08","Colorado","2016","01","2,855,252   ","2,756,418   ","98,834   "
"09","Connecticut","2016","01","1,881,587   ","1,778,448   ","103,139   "
"10","Delaware","2016","01","471,595   ","449,898   ","21,697   "
"11","District of Columbia","2016","01","393,217   ","368,138   ","25,079   "
"12","Florida","2016","01","9,693,636   ","9,210,489   ","483,147   "
"13","Georgia","2016","01","4,834,723   ","4,567,840   ","266,883   "
"15","Hawaii","2016","01","678,412   ","657,553   ","20,859   "
"16","Idaho","2016","01","805,747   ","773,795   ","31,952   "
"17","Illinois","2016","01","6,567,794   ","6,167,588   ","400,206   "
"18","Indiana","2016","01","3,320,240   ","3,165,306   ","154,934   "
"19","Iowa","2016","01","1,699,371   ","1,637,272   ","62,099   "
"20","Kansas","2016","01","1,489,470   ","1,430,646   ","58,824   "
"21","Kentucky","2016","01","1,996,063   ","1,890,603   ","105,460   "
"22","Louisiana","2016","01","2,137,970   ","2,006,984   ","130,986   "
"23","Maine","2016","01","683,163   ","656,256   ","26,907   "
"24","Maryland","2016","01","3,151,182   ","3,006,161   ","145,021   "
"25","Massachusetts","2016","01","3,589,829   ","3,435,046   ","154,783   "
"26","Michigan","2016","01","4,808,390   ","4,572,298   ","236,092   "
"27","Minnesota","2016","01","3,022,094   ","2,910,450   ","111,644   "
"28","Mississippi","2016","01","1,277,682   ","1,199,510   ","78,172   "
"29","Missouri","2016","01","3,082,319   ","2,947,440   ","134,879   "
"30","Montana","2016","01","521,657   ","499,647   ","22,010   "
"31","Nebraska","2016","01","1,009,609   ","979,019   ","30,590   "
"32","Nevada","2016","01","1,416,059   ","1,328,885   ","87,174   "
"33","New Hampshire","2016","01","748,628   ","726,884   ","21,744   "
"34","New Jersey","2016","01","4,480,839   ","4,255,861   ","224,978   "
"35","New Mexico","2016","01","935,749   ","874,748   ","61,001   "
"36","New York","2016","01","9,591,743   ","9,126,494   ","465,249   "
"37","North Carolina","2016","01","4,820,427   ","4,566,317   ","254,110   "
"38","North Dakota","2016","01","412,241   ","399,340   ","12,901   "
"39","Ohio","2016","01","5,732,680   ","5,448,886   ","283,794   "
"40","Oklahoma","2016","01","1,837,085   ","1,752,370   ","84,715   "
"41","Oregon","2016","01","2,020,960   ","1,918,358   ","102,602   "
"42","Pennsylvania","2016","01","6,445,838   ","6,107,965   ","337,873   "
"44","Rhode Island","2016","01","553,553   ","523,523   ","30,030   "
"45","South Carolina","2016","01","2,291,091   ","2,166,397   ","124,694   "
"46","South Dakota","2016","01","451,130   ","438,270   ","12,860   "
"47","Tennessee","2016","01","3,084,435   ","2,936,397   ","148,038   "
"48","Texas","2016","01","13,208,828   ","12,624,562   ","584,266   "
"49","Utah","2016","01","1,481,650   ","1,428,215   ","53,435   "
"50","Vermont","2016","01","343,783   ","332,316   ","11,467   "
"51","Virginia","2016","01","4,217,419   ","4,046,321   ","171,098   "
"53","Washington","2016","01","3,601,379   ","3,402,586   ","198,793   "
"54","West Virginia","2016","01","782,601   ","732,293   ","50,308   "
"55","Wisconsin","2016","01","3,115,613   ","2,982,875   ","132,738   "
"56","Wyoming","2016","01","303,381   ","287,824   ","15,557   "
"01","Alabama","2016","02","2,174,756   ","2,045,861   ","128,895   "
"02","Alaska","2016","02","362,337   ","337,879   ","24,458   "
"04","Arizona","2016","02","3,207,431   ","3,029,724   ","177,707   "
"05","Arkansas","2016","02","1,338,202   ","1,282,661   ","55,541   "
"06","California","2016","02","18,952,145   ","17,888,925   ","1,063,220   "
"08","Colorado","2016","02","2,863,147   ","2,764,171   ","98,976   "
"09","Connecticut","2016","02","1,883,269   ","1,781,074   ","102,195   "
"10","Delaware","2016","02","471,837   ","450,340   ","21,497   "
"11","District of Columbia","2016","02","393,585   ","368,854   ","24,731   "
"12","Florida","2016","02","9,712,896   ","9,235,561   ","477,335   "
"13","Georgia","2016","02","4,851,945   ","4,586,811   ","265,134   "
"15","Hawaii","2016","02","678,930   ","658,255   ","20,675   "
"16","Idaho","2016","02","807,602   ","775,843   ","31,759   "
"17","Illinois","2016","02","6,576,715   ","6,174,341   ","402,374   "
"18","Indiana","2016","02","3,328,783   ","3,172,241   ","156,542   "
"19","Iowa","2016","02","1,698,432   ","1,636,572   ","61,860   "
"20","Kansas","2016","02","1,488,767   ","1,429,984   ","58,783   "
"21","Kentucky","2016","02","1,999,099   ","1,894,362   ","104,737   "
"22","Louisiana","2016","02","2,136,854   ","2,005,772   ","131,082   "
"23","Maine","2016","02","684,668   ","657,907   ","26,761   "
"24","Maryland","2016","02","3,152,907   ","3,009,793   ","143,114   "
"25","Massachusetts","2016","02","3,594,275   ","3,443,299   ","150,976   "
"26","Michigan","2016","02","4,820,082   ","4,583,086   ","236,996   "
"27","Minnesota","2016","02","3,025,460   ","2,913,180   ","112,280   "
"28","Mississippi","2016","02","1,277,989   ","1,200,743   ","77,246   "
"29","Missouri","2016","02","3,083,829   ","2,949,106   ","134,723   "
"30","Montana","2016","02","522,007   ","499,902   ","22,105   "
"31","Nebraska","2016","02","1,009,726   ","979,150   ","30,576   "
"32","Nevada","2016","02","1,416,961   ","1,331,038   ","85,923   "
"33","New Hampshire","2016","02","749,434   ","727,904   ","21,530   "
"34","New Jersey","2016","02","4,482,215   ","4,256,223   ","225,992   "
"35","New Mexico","2016","02","936,303   ","875,026   ","61,277   "
"36","New York","2016","02","9,590,442   ","9,127,609   ","462,833   "
"37","North Carolina","2016","02","4,829,889   ","4,578,941   ","250,948   "
"38","North Dakota","2016","02","412,403   ","399,138   ","13,265   "
"39","Ohio","2016","02","5,742,076   ","5,455,245   ","286,831   "
"40","Oklahoma","2016","02","1,836,866   ","1,750,944   ","85,922   "
"41","Oregon","2016","02","2,028,317   ","1,926,180   ","102,137   "
"42","Pennsylvania","2016","02","6,452,328   ","6,110,021   ","342,307   "
"44","Rhode Island","2016","02","553,657   ","523,745   ","29,912   "
"45","South Carolina","2016","02","2,293,423   ","2,169,928   ","123,495   "
"46","South Dakota","2016","02","451,361   ","438,525   ","12,836   "
"47","Tennessee","2016","02","3,091,802   ","2,946,061   ","145,741   "
"48","Texas","2016","02","13,234,764   ","12,649,925   ","584,839   "
"49","Utah","2016","02","1,486,078   ","1,432,542   ","53,536   "
"50","Vermont","2016","02","344,012   ","332,618   ","11,394   "
"51","Virginia","2016","02","4,221,083   ","4,050,676   ","170,407   "
"53","Washington","2016","02","3,612,356   ","3,414,157   ","198,199   "
"54","West Virginia","2016","02","783,165   ","732,842   ","50,323   "
"55","Wisconsin","2016","02","3,119,468   ","2,988,038   ","131,430   "
"56","Wyoming","2016","02","303,454   ","287,103   ","16,351   "
"01","Alabama","2016","03","2,175,985   ","2,047,937   ","128,048   "
"02","Alaska","2016","03","362,317   ","337,721   ","24,596   "
"04","Arizona","2016","03","3,214,545   ","3,038,110   ","176,435   "
"05","Arkansas","2016","03","1,338,608   ","1,283,913   ","54,695   "
"06","California","2016","03","18,970,327   ","17,914,453   ","1,055,874   "
"08","Colorado","2016","03","2,869,786   ","2,770,611   ","99,175   "
"09","Connecticut","2016","03","1,885,281   ","1,784,062   ","101,219   "
"10","Delaware","2016","03","471,918   ","450,572   ","21,346   "
"11","District of Columbia","2016","03","393,847   ","369,451   ","24,396   "
"12","Florida","2016","03","9,727,593   ","9,255,436   ","472,157   "
"13","Georgia","2016","03","4,866,685   ","4,603,473   ","263,212   "
"15","Hawaii","2016","03","679,536   ","658,903   ","20,633   "
"16","Idaho","2016","03","809,281   ","777,715   ","31,566   "
"17","Illinois","2016","03","6,577,603   ","6,176,953   ","400,650   "
"18","Indiana","2016","03","3,333,489   ","3,176,736   ","156,753   "
"19","Iowa","2016","03","1,696,676   ","1,634,926   ","61,750   "
"20","Kansas","2016","03","1,487,516   ","1,428,684   ","58,832   "
"21","Kentucky","2016","03","2,001,105   ","1,897,720   ","103,385   "
"22","Louisiana","2016","03","2,134,513   ","2,003,738   ","130,775   "
"23","Maine","2016","03","686,265   ","659,657   ","26,608   "
"24","Maryland","2016","03","3,154,121   ","3,012,566   ","141,555   "
"25","Massachusetts","2016","03","3,598,313   ","3,451,350   ","146,963   "
"26","Michigan","2016","03","4,828,596   ","4,590,759   ","237,837   "
"27","Minnesota","2016","03","3,027,550   ","2,914,689   ","112,861   "
"28","Mississippi","2016","03","1,277,527   ","1,201,196   ","76,331   "
"29","Missouri","2016","03","3,084,241   ","2,948,582   ","135,659   "
"30","Montana","2016","03","522,190   ","500,041   ","22,149   "
"31","Nebraska","2016","03","1,009,703   ","979,103   ","30,600   "
"32","Nevada","2016","03","1,418,018   ","1,333,260   ","84,758   "
"33","New Hampshire","2016","03","750,040   ","728,596   ","21,444   "
"34","New Jersey","2016","03","4,481,577   ","4,254,203   ","227,374   "
"35","New Mexico","2016","03","936,689   ","875,097   ","61,592   "
"36","New York","2016","03","9,579,507   ","9,119,809   ","459,698   "
"37","North Carolina","2016","03","4,836,197   ","4,588,514   ","247,683   "
"38","North Dakota","2016","03","412,508   ","399,025   ","13,483   "
"39","Ohio","2016","03","5,745,542   ","5,458,418   ","287,124   "
"40","Oklahoma","2016","03","1,835,582   ","1,748,477   ","87,105   "
"41","Oregon","2016","03","2,034,536   ","1,932,529   ","102,007   "
"42","Pennsylvania","2016","03","6,454,582   ","6,108,468   ","346,114   "
"44","Rhode Island","2016","03","553,684   ","523,860   ","29,824   "
"45","South Carolina","2016","03","2,294,748   ","2,172,723   ","122,025   "
"46","South Dakota","2016","03","451,611   ","438,723   ","12,888   "
"47","Tennessee","2016","03","3,098,004   ","2,953,586   ","144,418   "
"48","Texas","2016","03","13,257,970   ","12,669,432   ","588,538   "
"49","Utah","2016","03","1,490,527   ","1,437,096   ","53,431   "
"50","Vermont","2016","03","344,235   ","332,889   ","11,346   "
"51","Virginia","2016","03","4,223,683   ","4,053,627   ","170,056   "
"53","Washington","2016","03","3,621,268   ","3,424,072   ","197,196   "
"54","West Virginia","2016","03","783,326   ","733,270   ","50,056   "
"55","Wisconsin","2016","03","3,121,563   ","2,991,754   ","129,809   "
"56","Wyoming","2016","03","303,335   ","286,366   ","16,969   "
"01","Alabama","2016","04","2,176,610   ","2,049,567   ","127,043   "
"02","Alaska","2016","04","362,235   ","337,520   ","24,715   "
"04","Arizona","2016","04","3,220,718   ","3,045,127   ","175,591   "
"05","Arkansas","2016","04","1,338,900   ","1,284,824   ","54,076   "
"06","California","2016","04","18,984,487   ","17,934,428   ","1,050,059   "
"08","Colorado","2016","04","2,875,505   ","2,776,260   ","99,245   "
"09","Connecticut","2016","04","1,887,611   ","1,787,256   ","100,355   "
"10","Delaware","2016","04","471,907   ","450,661   ","21,246   "
"11","District of Columbia","2016","04","394,042   ","369,911   ","24,131   "
"12","Florida","2016","04","9,740,951   ","9,272,309   ","468,642   "
"13","Georgia","2016","04","4,879,584   ","4,618,035   ","261,549   "
"15","Hawaii","2016","04","680,322   ","659,690   ","20,632   "
"16","Idaho","2016","04","810,859   ","779,465   ","31,394   "
"17","Illinois","2016","04","6,571,787   ","6,175,766   ","396,021   "
"18","Indiana","2016","04","3,335,181   ","3,179,546   ","155,635   "
"19","Iowa","2016","04","1,694,652   ","1,632,809   ","61,843   "
"20","Kansas","2016","04","1,485,963   ","1,426,864   ","59,099   "
"21","Kentucky","2016","04","2,003,121   ","1,901,107   ","102,014   "
"22","Louisiana","2016","04","2,131,255   ","2,000,925   ","130,330   "
"23","Maine","2016","04","687,866   ","661,409   ","26,457   "
"24","Maryland","2016","04","3,155,461   ","3,014,940   ","140,521   "
"25","Massachusetts","2016","04","3,602,471   ","3,459,357   ","143,114   "
"26","Michigan","2016","04","4,835,043   ","4,596,255   ","238,788   "
"27","Minnesota","2016","04","3,029,031   ","2,915,312   ","113,719   "
"28","Mississippi","2016","04","1,276,873   ","1,201,286   ","75,587   "
"29","Missouri","2016","04","3,084,431   ","2,946,339   ","138,092   "
"30","Montana","2016","04","522,300   ","500,176   ","22,124   "
"31","Nebraska","2016","04","1,009,604   ","978,924   ","30,680   "
"32","Nevada","2016","04","1,419,439   ","1,335,810   ","83,629   "
"33","New Hampshire","2016","04","750,556   ","729,086   ","21,470   "
"34","New Jersey","2016","04","4,479,689   ","4,251,164   ","228,525   "
"35","New Mexico","2016","04","936,998   ","875,018   ","61,980   "
"36","New York","2016","04","9,564,084   ","9,106,300   ","457,784   "
"37","North Carolina","2016","04","4,840,535   ","4,595,687   ","244,848   "
"38","North Dakota","2016","04","412,596   ","399,083   ","13,513   "
"39","Ohio","2016","04","5,744,589   ","5,458,776   ","285,813   "
"40","Oklahoma","2016","04","1,833,787   ","1,745,479   ","88,308   "
"41","Oregon","2016","04","2,039,723   ","1,937,623   ","102,100   "
"42","Pennsylvania","2016","04","6,453,865   ","6,104,727   ","349,138   "
"44","Rhode Island","2016","04","553,676   ","523,921   ","29,755   "
"45","South Carolina","2016","04","2,295,683   ","2,175,240   ","120,443   "
"46","South Dakota","2016","04","451,947   ","438,929   ","13,018   "
"47","Tennessee","2016","04","3,104,148   ","2,959,792   ","144,356   "
"48","Texas","2016","04","13,280,901   ","12,684,335   ","596,566   "
"49","Utah","2016","04","1,494,995   ","1,441,914   ","53,081   "
"50","Vermont","2016","04","344,432   ","333,124   ","11,308   "
"51","Virginia","2016","04","4,226,269   ","4,055,795   ","170,474   "
"53","Washington","2016","04","3,628,467   ","3,432,445   ","196,022   "
"54","West Virginia","2016","04","783,171   ","733,639   ","49,532   "
"55","Wisconsin","2016","04","3,122,575   ","2,994,376   ","128,199   "
"56","Wyoming","2016","04","302,924   ","285,641   ","17,283   "
"01","Alabama","2016","05","2,177,744   ","2,051,324   ","126,420   "
"02","Alaska","2016","05","362,074   ","337,261   ","24,813   "
"04","Arizona","2016","05","3,226,583   ","3,051,523   ","175,060   "
"05","Arkansas","2016","05","1,339,336   ","1,285,666   ","53,670   "
"06","California","2016","05","19,000,500   ","17,953,279   ","1,047,221   "
"08","Colorado","2016","05","2,881,161   ","2,782,143   ","99,018   "
"09","Connecticut","2016","05","1,890,173   ","1,790,551   ","99,622   "
"10","Delaware","2016","05","471,862   ","450,673   ","21,189   "
"11","District of Columbia","2016","05","394,254   ","370,284   ","23,970   "
"12","Florida","2016","05","9,757,831   ","9,290,270   ","467,561   "
"13","Georgia","2016","05","4,892,540   ","4,631,611   ","260,929   "
"15","Hawaii","2016","05","681,389   ","660,776   ","20,613   "
"16","Idaho","2016","05","812,420   ","781,168   ","31,252   "
"17","Illinois","2016","05","6,562,522   ","6,172,165   ","390,357   "
"18","Indiana","2016","05","3,335,255   ","3,181,697   ","153,558   "
"19","Iowa","2016","05","1,692,845   ","1,630,753   ","62,092   "
"20","Kansas","2016","05","1,484,466   ","1,424,843   ","59,623   "
"21","Kentucky","2016","05","2,006,195   ","1,904,989   ","101,206   "
"22","Louisiana","2016","05","2,127,715   ","1,997,716   ","129,999   "
"23","Maine","2016","05","689,420   ","663,097   ","26,323   "
"24","Maryland","2016","05","3,157,689   ","3,017,580   ","140,109   "
"25","Massachusetts","2016","05","3,607,409   ","3,467,632   ","139,777   "
"26","Michigan","2016","05","4,841,159   ","4,601,005   ","240,154   "
"27","Minnesota","2016","05","3,030,768   ","2,915,661   ","115,107   "
"28","Mississippi","2016","05","1,276,655   ","1,201,544   ","75,111   "
"29","Missouri","2016","05","3,085,186   ","2,943,398   ","141,788   "
"30","Montana","2016","05","522,398   ","500,358   ","22,040   "
"31","Nebraska","2016","05","1,009,547   ","978,707   ","30,840   "
"32","Nevada","2016","05","1,421,354   ","1,338,817   ","82,537   "
"33","New Hampshire","2016","05","751,093   ","729,549   ","21,544   "
"34","New Jersey","2016","05","4,477,760   ","4,248,677   ","229,083   "
"35","New Mexico","2016","05","937,271   ","874,881   ","62,390   "
"36","New York","2016","05","9,550,935   ","9,091,949   ","458,986   "
"37","North Carolina","2016","05","4,845,206   ","4,601,914   ","243,292   "
"38","North Dakota","2016","05","412,696   ","399,332   ","13,364   "
"39","Ohio","2016","05","5,742,242   ","5,457,642   ","284,600   "
"40","Oklahoma","2016","05","1,832,047   ","1,742,616   ","89,431   "
"41","Oregon","2016","05","2,044,195   ","1,942,015   ","102,180   "
"42","Pennsylvania","2016","05","6,452,585   ","6,101,029   ","351,556   "
"44","Rhode Island","2016","05","553,680   ","523,987   ","29,693   "
"45","South Carolina","2016","05","2,296,654   ","2,177,878   ","118,776   "
"46","South Dakota","2016","05","452,368   ","439,160   ","13,208   "
"47","Tennessee","2016","05","3,111,430   ","2,965,923   ","145,507   "
"48","Texas","2016","05","13,305,802   ","12,697,623   ","608,179   "
"49","Utah","2016","05","1,499,573   ","1,447,004   ","52,569   "
"50","Vermont","2016","05","344,602   ","333,340   ","11,262   "
"51","Virginia","2016","05","4,230,261   ","4,058,438   ","171,823   "
"53","Washington","2016","05","3,635,018   ","3,440,149   ","194,869   "
"54","West Virginia","2016","05","782,961   ","734,039   ","48,922   "
"55","Wisconsin","2016","05","3,123,329   ","2,996,485   ","126,844   "
"56","Wyoming","2016","05","302,195   ","284,943   ","17,252   "
"01","Alabama","2016","06","2,179,914   ","2,053,478   ","126,436   "
"02","Alaska","2016","06","361,847   ","336,972   ","24,875   "
"04","Arizona","2016","06","3,232,574   ","3,058,027   ","174,547   "
"05","Arkansas","2016","06","1,339,929   ","1,286,579   ","53,350   "
"06","California","2016","06","19,019,232   ","17,973,079   ","1,046,153   "
"08","Colorado","2016","06","2,887,327   ","2,789,101   ","98,226   "
